0.79875,7.98
0.80125,8.08
0.80375,7.68
0.80625,8.08
0.80875,8.38
0.81125,7.68
0.81375,7.59
0.81625,7.98
0.81875,8.38
0.82125,8.48
0.82375,7.78
0.82625,7.88
0.82875,8.08
0.83125,8.18
0.83375,8.48
0.83625,8.67
0.83875,8.28
0.84125,8.48
0.84375,7.68
0.84625,7.78
0.84875,7.98
0.85125,8.18
0.85375,7.98
0.85625,8.38
0.85875,8.48
0.86125,8.58
0.86375,8.58
0.86625,7.98
0.86875,7.78
0.87125,7.59
0.87375,7.59
0.87625,7.78
0.87875,8.08
0.88125,7.98
0.88375,8.58
0.88625,7.88
0.88875,7.49
0.89125,8.18
0.89375,8.08
0.89625,7.98
0.89875,8.18
0.90125,8.77
0.90375,8.38
0.90625,7.98
0.90875,7.88
0.91125,7.39
0.91375,7.29
0.91625,7.59
0.91875,7.88
0.92125,7.68
0.92375,7.98
0.92625,7.78
0.92875,7.49
0.93125,7.39
0.93375,7.78
0.93625,8.48
0.93875,8.48
0.94125,8.58
0.94375,8.38
0.94625,8.58
0.94875,8.48
0.95125,8.58
0.95375,8.67
0.95625,8.08
0.95875,7.88
0.96125,8.08
0.96375,7.98
0.96625,7.29
0.96875,7.68
0.97125,8.28
0.97375,8.18
0.97625,7.78
0.97875,8.18
0.98125,8.08
0.98375,8.18
0.98625,8.58
0.98875,8.67
0.99125,8.97
0.99375,8.87
0.99625,8.87
0.99875,8.77
1.00125,8.58
1.00375,8.58
1.00625,7.98
1.00875,7.88
1.01125,7.68
1.01375,8.28
1.01625,8.87
1.01875,8.87
1.02125,9.07
1.02375,8.87
1.02625,8.58
1.02875,8.67
1.03125,8.38
1.03375,8.18
1.03625,8.18
1.03875,8.38
1.04125,8.48
1.04375,7.88
1.04625,8.18
1.04875,7.88
1.05125,7.59
1.05375,7.88
1.05625,7.98
1.05875,8.08
1.06125,7.88
1.06375,7.98
1.06625,8.18
1.06875,8.48
1.07125,8.67
1.07375,8.48
1.07625,9.07
1.07875,8.67
1.08125,8.28
1.08375,8.08
1.08625,8.48
1.08875,8.77
1.09125,8.77
1.09375,7.98
1.09625,7.68
1.09875,8.28
1.10125,7.98
1.10375,8.08
1.10625,8.48
1.10875,8.48
1.11125,8.38
1.11375,8.08
1.11625,8.18
1.11875,8.28
1.12125,8.28
1.12375,8.38
1.12625,8.58
1.12875,8.08
1.13125,8.28
1.13375,8.28
1.13625,8.48
1.13875,8.58
1.14125,8.28
1.14375,8.38
1.14625,8.58
1.14875,8.48
1.15125,8.28
1.15375,7.98
1.15625,8.28
1.15875,8.38
1.16125,8.77
1.16375,8.97
1.16625,8.87
1.16875,8.58
1.17125,8.58
1.17375,8.77
1.17625,8.67
1.17875,8.67
1.18125,8.48
1.18375,8.18
1.18625,7.78
1.18875,7.68
1.19125,8.18
1.19375,7.88
1.19625,7.39
1.19875,7.88
1.20125,8.28
1.20375,8.58
1.20625,8.87
1.20875,8.97
1.21125,8.87
1.21375,8.48
1.21625,8.48
1.21875,8.77
1.22125,8.97
1.22375,8.67
1.22625,8.38
1.22875,7.98
1.23125,7.88
1.23375,8.28
1.23625,8.18
1.23875,8.77
1.24125,8.77
1.24375,8.58
1.24625,8.67
1.24875,8.58
1.25125,8.97
1.25375,8.97
1.25625,8.77
1.25875,8.67
1.26125,8.28
1.26375,8.18
1.26625,8.18
1.26875,8.28
1.27125,8.38
1.27375,8.67
1.27625,8.97
1.27875,8.77
1.28125,8.28
1.28375,8.18
1.28625,8.67
1.28875,8.87
1.29125,8.87
1.29375,8.77
1.29625,8.77
1.29875,8.87
1.30125,8.38
1.30375,8.38
1.30625,8.38
1.30875,8.08
1.31125,8.38
1.31375,8.87
1.31625,8.87
1.31875,8.87
1.32125,8.67
1.32375,8.28
1.32625,8.28
1.32875,8.28
1.33125,8.77
1.33375,8.87
1.33625,8.67
1.33875,8.38
1.34125,7.98
1.34375,8.28
1.34625,8.38
1.34875,8.67
1.35125,8.87
1.35375,8.97
1.35625,8.67
1.35875,8.38
1.36125,8.48
1.36375,8.58
1.36625,8.67
1.36875,8.77
1.37125,8.87
1.37375,8.48
1.37625,8.18
1.37875,8.38
1.38125,8.28
1.38375,8.38
1.38625,8.67
1.38875,8.67
1.39125,8.97
1.39375,8.87
1.39625,8.97
1.39875,8.58
1.40125,7.98
1.40375,8.18
1.40625,8.28
1.40875,8.87
1.41125,9.37
1.41375,9.17
1.41625,8.97
1.41875,8.87
1.42125,9.07
1.42375,8.97
1.42625,8.67
1.42875,8.58
1.43125,8.87
1.43375,8.77
1.43625,8.77
1.43875,8.97
1.44125,8.67
1.44375,8.28
1.44625,8.48
1.44875,8.77
1.45125,8.87
1.45375,8.77
1.45625,8.97
1.45875,8.18
1.46125,8.38
1.46375,8.87
1.46625,8.77
1.46875,8.58
1.47125,8.48
1.47375,8.67
1.47625,8.38
1.47875,8.48
1.48125,8.38
1.48375,8.48
1.48625,9.07
1.48875,9.07
1.49125,8.87
1.49375,8.87
1.49625,8.87
1.49875,8.67
1.50125,8.48
1.50375,8.18
1.50625,8.48
1.50875,8.48
1.51125,8.48
1.51375,8.28
1.51625,8.48
1.51875,8.48
1.52125,8.38
1.52375,8.28
1.52625,8.67
1.52875,8.18
1.53125,8.38
1.53375,8.48
1.53625,8.67
1.53875,8.18
1.54125,8.38
1.54375,8.48
1.54625,8.28
1.54875,8.38
1.55125,7.98
1.55375,7.68
1.55625,8.18
1.55875,8.38
1.56125,8.87
1.56375,8.58
1.56625,9.07
1.56875,8.77
1.57125,8.58
1.57375,8.67
1.57625,8.87
1.57875,9.17
1.58125,9.07
1.58375,8.77
1.58625,8.58
1.58875,8.77
1.59125,8.58
1.59375,8.38
1.59625,8.08
1.59875,8.18
1.60125,8.08
1.60375,8.58
1.60625,8.77
1.60875,8.87
1.61125,9.07
1.61375,8.97
1.61625,8.97
1.61875,8.58
1.62125,8.87
1.62375,8.97
1.62625,8.97
1.62875,8.38
1.63125,8.48
1.63375,8.48
1.63625,8.48
1.63875,8.58
1.64125,8.38
1.64375,8.48
1.64625,8.38
1.64875,8.67
1.65125,8.87
1.65375,8.67
1.65625,7.88
1.65875,8.28
1.66125,8.67
1.66375,8.67
1.66625,8.48
1.66875,8.28
1.67125,8.48
1.67375,8.87
1.67625,8.38
1.67875,8.38
1.68125,7.98
1.68375,8.67
1.68625,8.97
1.68875,8.97
1.69125,8.87
1.69375,7.59
1.69625,7.88
1.69875,9.17
1.70125,9.47
1.70375,8.67
1.70625,7.98
1.70875,7.98
1.71125,8.58
1.71375,8.87
1.71625,8.38
1.71875,7.78
1.72125,7.98
1.72375,8.38
1.72625,8.87
1.72875,8.67
1.73125,8.08
1.73375,8.48
1.73625,8.67
1.73875,9.07
1.74125,9.17
1.74375,8.87
1.74625,8.67
1.74875,8.58
1.75125,8.58
1.75375,8.87
1.75625,8.87
1.75875,8.48
1.76125,8.28
1.76375,8.28
1.76625,8.67
1.76875,8.87
1.77125,8.97
1.77375,8.67
1.77625,8.28
1.77875,7.78
1.78125,8.48
1.78375,8.87
1.78625,8.87
1.78875,8.58
1.79125,8.18
1.79375,7.88
1.79625,8.38
1.79875,8.97
1.80125,9.57
1.80375,9.47
1.80625,8.97
1.80875,8.38
1.81125,8.08
1.81375,8.08
1.81625,8.67
1.81875,9.07
1.82125,9.17
1.82375,8.87
1.82625,8.48
1.82875,8.08
1.83125,7.88
1.83375,8.18
1.83625,8.48
1.83875,8.87
1.84125,9.07
1.84375,8.97
1.84625,9.17
1.84875,8.67
1.85125,8.67
1.85375,8.38
1.85625,7.68
1.85875,7.19
1.86125,7.59
1.86375,8.08
1.86625,9.07
1.86875,9.07
1.87125,8.77
1.87375,8.38
1.87625,8.48
1.87875,8.67
1.88125,8.97
1.88375,8.58
1.88625,8.58
1.88875,8.28
1.89125,8.08
1.89375,8.28
1.89625,8.28
1.89875,7.98
1.90125,7.98
1.90375,8.08
1.90625,8.38
1.90875,8.58
1.91125,8.38
1.91375,8.87
1.91625,9.07
1.91875,8.67
1.92125,8.58
1.92375,8.38
1.92625,8.28
1.92875,8.58
1.93125,8.48
1.93375,8.08
1.93625,8.08
1.93875,8.28
1.94125,8.48
1.94375,8.58
1.94625,8.77
1.94875,8.38
1.95125,8.58
1.95375,7.88
1.95625,8.28
1.95875,8.38
1.96125,7.98
1.96375,8.18
1.96625,8.48
1.96875,8.67
1.97125,8.48
1.97375,8.48
1.97625,8.28
1.97875,8.18
1.98125,8.38
1.98375,8.48
1.98625,8.67
1.98875,8.48
1.99125,8.48
1.99375,8.58
1.99625,8.18
1.99875,8.18
2.00125,8.28
2.00375,8.38
2.00625,8.48
2.00875,8.28
2.01125,8.28
2.01375,8.48
2.01625,8.48
2.01875,8.38
2.02125,8.48
2.02375,8.38
2.02625,8.48
2.02875,8.08
2.03125,7.98
2.03375,8.08
2.03625,8.28
2.03875,8.38
2.04125,8.18
2.04375,8.28
2.04625,8.48
2.04875,8.28
2.05125,8.48
2.05375,8.28
2.05625,8.48
2.05875,8.38
2.06125,7.98
2.06375,8.38
2.06625,7.98
2.06875,8.48
2.07125,8.18
2.07375,8.28
2.07625,8.28
2.07875,8.38
2.08125,8.58
2.08375,8.38
2.08625,8.38
2.08875,8.28
2.09125,8.18
2.09375,8.67
2.09625,8.58
2.09875,8.28
2.10125,8.38
2.10375,8.38
2.10625,8.48
2.10875,8.48
2.11125,8.28
2.11375,8.18
2.11625,8.18
2.11875,8.28
2.12125,8.38
2.12375,8.28
2.12625,8.38
2.12875,8.28
2.13125,8.08
2.13375,8.08
2.13625,8.28
2.13875,8.28
2.14125,8.18
2.14375,8.58
2.14625,8.38
2.14875,8.08
2.15125,8.38
2.15375,7.98
2.15625,7.98
2.15875,8.18
2.16125,8.28
2.16375,8.28
2.16625,8.28
2.16875,8.28
2.17125,8.18
2.17375,8.58
2.17625,8.38
2.17875,8.38
2.18125,8.18
2.18375,8.28
2.18625,7.98
2.18875,8.28
2.19125,8.18
2.19375,8.28
2.19625,7.98
2.19875,8.28
2.20125,8.08
2.20375,8.18
2.20625,8.48
2.20875,8.48
2.21125,8.28
2.21375,8.28
2.21625,8.08
2.21875,7.98
2.22125,8.28
2.22375,8.28
2.22625,7.98
2.22875,8.08
2.23125,7.98
2.23375,7.98
2.23625,7.88
2.23875,8.08
2.24125,7.98
2.24375,8.28
2.24625,8.18
2.24875,7.88
2.25125,8.18
2.25375,8.38
2.25625,8.28
2.25875,8.08
2.26125,8.28
2.26375,7.98
2.26625,7.98
2.26875,8.08
2.27125,8.18
2.27375,7.98
2.27625,7.88
2.27875,7.98
2.28125,7.88
2.28375,8.58
2.28625,8.08
2.28875,8.08
2.29125,7.98
2.29375,8.28
2.29625,8.08
2.29875,8.18
2.30125,8.18
2.30375,7.98
2.30625,8.08
2.30875,8.08
2.31125,8.08
2.31375,8.28
2.31625,8.18
2.31875,7.98
2.32125,7.98
2.32375,7.98
2.32625,8.08
2.32875,7.88
2.33125,8.28
2.33375,8.18
2.33625,7.68
2.33875,7.98
2.34125,8.18
2.34375,7.98
2.34625,7.88
2.34875,7.98
2.35125,8.18
2.35375,7.78
2.35625,7.98
2.35875,7.59
2.36125,7.88
2.36375,7.98
2.36625,7.68
2.36875,7.88
2.37125,7.98
2.37375,7.98
2.37625,8.08
2.37875,7.59
2.38125,7.88
2.38375,7.98
2.38625,7.78
2.38875,7.88
2.39125,7.88
2.39375,7.88
2.39625,7.98
2.39875,7.88
2.40125,7.98
2.40375,8.08
2.40625,7.98
2.40875,8.18
2.41125,7.68
2.41375,7.88
2.41625,7.88
2.41875,7.68
2.42125,8.08
2.42375,7.78
2.42625,7.68
2.42875,7.49
2.43125,7.59
2.43375,7.78
2.43625,7.78
2.43875,7.88
2.44125,7.59
2.44375,7.78
2.44625,7.98
2.44875,7.78
2.45125,7.68
2.45375,7.59
2.45625,7.68
2.45875,7.88
2.46125,7.68
2.46375,7.78
2.46625,8.08
2.46875,7.88
2.47125,7.68
2.47375,7.68
2.47625,7.88
2.47875,8.28
2.48125,7.29
2.48375,8.08
2.48625,7.88
2.48875,7.68
2.49125,7.88
2.49375,7.68
2.49625,7.59
2.49875,7.49
2.50125,7.68
2.50375,7.49
2.50625,7.78
2.50875,7.78
2.51125,7.88
2.51375,7.59
2.51625,7.59
2.51875,7.59
2.52125,7.59
2.52375,7.49
2.52625,7.59
2.52875,7.59
2.53125,7.49
2.53375,7.78
2.53625,7.49
2.53875,7.29
2.54125,7.78
2.54375,7.68
2.54625,7.59
2.54875,7.88
2.55125,7.49
2.55375,7.59
2.55625,7.68
2.55875,7.49
2.56125,7.68
2.56375,7.88
2.56625,7.59
2.56875,7.49
2.57125,7.78
2.57375,7.59
2.57625,7.88
2.57875,7.59
2.58125,7.68
2.58375,7.78
2.58625,7.39
2.58875,7.78
2.59125,7.49
2.59375,7.59
2.59625,7.78
2.59875,7.49
2.60125,7.88
2.60375,7.39
2.60625,7.49
2.60875,7.49
2.61125,7.49
2.61375,7.39
2.61625,7.39
2.61875,7.59
2.62125,7.78
2.62375,7.59
2.62625,7.39
2.62875,7.49
2.63125,7.49
2.63375,7.68
2.63625,7.59
2.63875,7.59
2.64125,7.49
2.64375,7.49
2.64625,7.59
2.64875,7.59
2.65125,7.49
2.65375,7.68
2.65625,7.59
2.65875,7.49
2.66125,7.49
2.66375,7.39
2.66625,7.49
2.66875,7.68
2.67125,7.98
2.67375,7.59
2.67625,7.49
2.67875,7.49
2.68125,7.39
2.68375,7.39
2.68625,7.49
2.68875,7.39
2.69125,7.29
2.69375,7.39
2.69625,7.09
2.69875,7.19
2.70125,7.49
2.70375,7.49
2.70625,7.39
2.70875,7.39
2.71125,7.49
2.71375,7.39
2.71625,7.49
2.71875,7.39
2.72125,7.29
2.72375,7.29
2.72625,7.39
2.72875,7.49
2.73125,7.59
2.73375,7.39
2.73625,7.59
2.73875,8.08
2.74125,7.49
2.74375,7.39
2.74625,7.49
2.74875,7.29
2.75125,7.68
2.75375,7.59
2.75625,7.19
2.75875,7.78
2.76125,7.78
2.76375,7.49
2.76625,7.49
2.76875,7.19
2.77125,7.19
2.77375,7.29
2.77625,7.19
2.77875,7.29
2.78125,7.19
2.78375,7.09
2.78625,7.09
2.78875,6.99
2.79125,7.19
2.79375,6.99
2.79625,7.09
2.79875,7.29
2.80125,7.29
2.80375,7.09
2.80625,7.29
2.80875,7.29
2.81125,7.19
2.81375,7.19
2.81625,7.39
2.81875,6.99
2.82125,6.79
2.82375,6.99
2.82625,6.99
2.82875,7.09
2.83125,7.19
2.83375,7.29
2.83625,7.09
2.83875,6.99
2.84125,6.99
2.84375,6.99
2.84625,6.99
2.84875,6.99
2.85125,7.39
2.85375,6.99
2.85625,6.89
2.85875,6.99
2.86125,6.99
2.86375,6.7
2.86625,6.99
2.86875,6.99
2.87125,6.89
2.87375,6.89
2.87625,7.39
2.87875,6.99
2.88125,6.79
2.88375,7.09
2.88625,6.89
2.88875,6.89
2.89125,7.19
2.89375,7.09
2.89625,7.68
2.89875,7.19
2.90125,7.29
2.90375,7.19
2.90625,7.09
2.90875,7.19
2.91125,6.89
2.91375,6.89
2.91625,6.99
2.91875,6.7
2.92125,6.7
2.92375,6.89
2.92625,6.7
2.92875,6.89
2.93125,7.09
2.93375,7.09
2.93625,6.99
2.93875,7.19
2.94125,6.79
2.94375,7.09
2.94625,7.39
2.94875,6.99
2.95125,7.09
2.95375,6.99
2.95625,6.99
2.95875,6.7
2.96125,6.89
2.96375,7.19
2.96625,6.99
2.96875,6.89
2.97125,6.99
2.97375,7.09
2.97625,7.09
2.97875,6.89
2.98125,6.99
2.98375,6.89
2.98625,7.09
2.98875,6.99
2.99125,6.99
2.99375,6.99
2.99625,6.99
2.99875,7.09
3.00125,6.99
3.00375,6.6
3.00625,6.99
3.00875,6.99
3.01125,7.09
3.01375,6.79
3.01625,6.99
3.01875,6.99
3.02125,6.79
3.02375,6.6
3.02625,6.89
3.02875,6.89
3.03125,6.99
3.03375,6.99
3.03625,6.89
3.03875,7.09
3.04125,7.09
3.04375,6.89
3.04625,6.89
3.04875,6.7
3.05125,6.7
3.05375,6.7
3.05625,6.6
3.05875,6.89
3.06125,6.99
3.06375,6.99
3.06625,6.89
3.06875,6.89
3.07125,6.99
3.07375,6.89
3.07625,6.79
3.07875,6.79
3.08125,6.99
3.08375,7.29
3.08625,6.79
3.08875,6.79
3.09125,6.79
3.09375,6.89
3.09625,6.99
3.09875,6.89
3.10125,6.89
3.10375,6.89
3.10625,6.89
3.10875,6.89
3.11125,6.99
3.11375,7.19
3.11625,7.09
3.11875,6.79
3.12125,6.89
3.12375,7.09
3.12625,7.09
3.12875,7.29
3.13125,7.09
3.13375,6.99
3.13625,7.49
3.13875,7.19
3.14125,6.99
3.14375,6.89
3.14625,6.89
3.14875,7.19
3.15125,6.89
3.15375,6.6
3.15625,7.09
3.15875,6.89
3.16125,6.5
3.16375,6.79
3.16625,6.7
3.16875,6.7
3.17125,6.89
3.17375,6.7
3.17625,6.99
3.17875,6.3
3.18125,6.79
3.18375,6.99
3.18625,6.4
3.18875,6.7
3.19125,6.7
3.19375,6.79
3.19625,6.89
3.19875,6.4
3.20125,6.4
3.20375,6
3.20625,5.8
3.20875,5.51
3.21125,5.31
3.21375,5.31
3.21625,4.91
3.21875,4.72
3.22125,4.42
3.22375,4.32
3.22625,4.22
3.22875,4.02
3.23125,3.63
3.23375,3.53
3.23625,3.13
3.23875,2.84
3.24125,2.74
3.24375,2.64
3.24625,2.34
3.24875,2.14
3.25125,2.04
3.25375,1.85
3.25625,1.65
3.25875,1.45
3.26125,1.25
3.26375,1.15
3.26625,1.15
3.26875,0.96
3.27125,0.87
3.27375,0.47
3.27625,0.37
3.27875,0.57
3.28125,0.37
3.28375,0.47
3.28625,0.27
3.28875,0.27
3.29125,0.07
3.29375,0.07
3.29625,0.17
3.29875,-0.12
3.30125,-0.22
3.30375,-0.42
3.30625,-0.42
3.30875,-0.42
3.31125,-0.32
3.31375,-0.32
3.31625,-0.32
3.31875,-0.42
3.32125,-0.32
3.32375,-0.32
3.32625,-0.42
3.32875,-0.62
3.33125,-0.42
3.33375,-0.42
3.33625,-0.62
3.33875,-0.62
3.34125,-0.42
3.34375,-0.42
3.34625,-0.52
3.34875,-0.52
3.35125,-0.62
3.35375,-0.52
3.35625,-0.42
3.35875,-0.52
3.36125,-0.62
3.36375,-0.72
3.36625,-0.42
3.36875,-0.52
3.37125,-0.62
3.37375,-0.62
3.37625,-0.62
3.37875,-0.52
3.38125,-0.42
3.38375,-0.52
3.38625,-0.52
3.38875,-0.62
3.39125,-0.62
3.39375,-0.52
3.39625,-0.52
3.39875,-0.62
3.40125,-0.62
3.40375,-0.42
3.40625,-0.52
3.40875,-0.42
3.41125,-0.62
3.41375,-0.72
3.41625,-0.42
3.41875,-0.42
3.42125,-0.42
3.42375,-0.62
3.42625,-0.72
3.42875,-0.72
3.43125,-0.62
3.43375,-0.62
3.43625,-0.42
3.43875,-0.72
3.44125,-0.52
3.44375,-0.42
3.44625,-0.52
3.44875,-0.62
3.45125,-0.62
3.45375,-0.62
3.45625,-0.62
3.45875,-0.72
3.46125,-0.62
3.46375,-0.82
3.46625,-0.52
3.46875,-0.62
3.47125,-0.62
3.47375,-0.62
3.47625,-0.62
3.47875,-0.62
3.48125,-0.72
3.48375,-0.62
3.48625,-0.72
3.48875,-0.82
3.49125,-0.62
3.49375,-0.82
3.49625,-0.52
3.49875,-0.62
3.50125,-0.52
3.50375,-0.82
3.50625,-0.62
3.50875,-0.72
3.51125,-0.62
3.51375,-0.52
3.51625,-0.82
3.51875,-0.62
3.52125,-0.72
3.52375,-0.72
3.52625,-0.62
3.52875,-0.52
3.53125,-0.62
3.53375,-0.62
3.53625,-0.62
3.53875,-0.62
3.54125,-0.72
3.54375,-0.72
3.54625,-0.72
3.54875,-0.52
3.55125,-0.52
3.55375,-0.62
3.55625,-0.52
3.55875,-0.62
3.56125,-0.42
3.56375,-0.62
3.56625,-0.72
3.56875,-0.62
3.57125,-0.72
3.57375,-0.52
3.57625,-0.62
3.57875,-0.52
3.58125,-0.72
3.58375,-0.72
3.58625,-0.72
3.58875,-0.82
3.59125,-0.62
3.59375,-0.62
3.59625,-0.52
3.59875,-0.82
3.60125,-0.62
3.60375,-0.62
3.60625,-0.72
3.60875,-0.82
3.61125,-0.62
3.61375,-0.72
3.61625,-0.72
3.61875,-0.72
3.62125,-0.52
3.62375,-0.72
3.62625,-0.72
3.62875,-0.82
3.63125,-0.72
3.63375,-0.72
3.63625,-0.62
3.63875,-0.82
3.64125,-0.82
3.64375,-0.82
3.64625,-0.62
3.64875,-0.72
3.65125,-0.62
3.65375,-0.72
3.65625,-0.72
3.65875,-0.62
3.66125,-0.82
3.66375,-0.82
3.66625,-0.62
3.66875,-0.62
3.67125,-0.82
3.67375,-0.82
3.67625,-0.62
3.67875,-0.72
3.68125,-0.62
3.68375,-0.82
3.68625,-0.72
3.68875,-0.72
3.69125,-0.72
3.69375,-0.52
3.69625,-0.52
3.69875,-0.52
3.70125,-0.62
3.70375,-0.52
3.70625,-0.72
3.70875,-0.82
3.71125,-0.62
3.71375,-0.82
3.71625,-0.52
3.71875,-0.62
3.72125,-0.72
3.72375,-0.72
3.72625,-0.82
3.72875,-0.82
3.73125,-0.82
3.73375,-0.72
3.73625,-0.72
3.73875,-0.82
3.74125,-0.82
3.74375,-0.82
3.74625,-0.82
3.74875,-0.82
3.75125,-0.82
3.75375,-0.82
3.75625,-0.52
3.75875,-0.82
3.76125,-0.62
3.76375,-0.62
3.76625,-0.82
3.76875,-0.52
3.77125,-0.72
3.77375,-0.72
3.77625,-0.62
3.77875,-0.62
3.78125,-0.72
3.78375,-0.82
3.78625,-0.52
3.78875,-0.82
3.79125,-0.42
3.79375,-0.62
3.79625,-0.82
3.79875,-0.72
3.80125,-0.62
3.80375,-0.72
3.80625,-0.62
3.80875,-0.62
3.81125,-0.62
3.81375,-0.62
3.81625,-0.82
3.81875,-0.62
3.82125,-0.62
3.82375,-0.82
3.82625,-0.62
3.82875,-0.72
3.83125,-0.62
3.83375,-0.62
3.83625,-0.62
3.83875,-0.42
3.84125,-0.62
3.84375,-0.72
